Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2024;07;63061200;225;s;s1
2024;07;63061200;999;374,610;7103,24
2024;07;63062200;225;s;s2
2024;07;63063010;212;s;s2
2024;07;63071000;209;s;s1
2024;07;63071000;221;714,640;12671,70
2024;07;63071000;225;2449,410;20904,65
2024;07;63071000;413;s;s1
2024;07;63071000;999;2,190;380,00
2024;07;63072000;225;s;s1
2024;07;63079010;212;s;s1
2024;07;63079010;225;s;s1
2024;07;63079010;999;361,490;4547,94
2024;07;63079090;202;s;s1
2024;07;63079090;203;s;s1
2024;07;63079090;205;s;s1
2024;07;63079090;206;s;s1
2024;07;63079090;208;25,400;1009,22
2024;07;63079090;212;s;s1
2024;07;63079090;213;s;s3
2024;07;63079090;216;s;s1
2024;07;63079090;219;s;s2
2024;07;63079090;220;s;s1
2024;07;63079090;221;s;s2
2024;07;63079090;222;283,190;5102,60
2024;07;63079090;223;s;s1
2024;07;63079090;225;8182,690;117154,39
2024;07;63079090;226;s;s2
2024;07;63079090;320;s;s1
2024;07;63079090;327;s;s1
2024;07;63079090;410;s;s1
2024;07;63079090;429;s;s1
2024;07;63079090;501;s;s1
2024;07;63079090;999;4590,690;85581,23
2024;07;64019200;225;8958,000;55701,78
2024;07;64021900;203;s;s2
2024;07;64029190;225;s;s2
2024;07;64029990;225;s;s1
2024;07;64029990;410;s;s1
2024;07;64029990;999;140,970;3393,14
2024;07;64034000;212;s;s3
2024;07;64035990;208;s;s2
2024;07;64035990;225;s;s1
2024;07;64039190;205;s;s1
2024;07;64039190;208;s;s1
2024;07;64039190;222;s;s1
2024;07;64039190;225;s;s1
2024;07;64039190;410;s;s1
2024;07;64039190;999;359,580;10963,77
2024;07;64039990;205;s;s1
2024;07;64039990;208;1025,100;46920,00
2024;07;64039990;212;s;s2
2024;07;64039990;213;s;s2
2024;07;64039990;222;s;s1
2024;07;64039990;225;3807,300;140893,24
2024;07;64039990;335;s;s2
2024;07;64039990;410;s;s2
2024;07;64039990;412;s;s1
2024;07;64039990;999;1191,900;44339,93
2024;07;64041100;203;s;s3
2024;07;64041100;206;s;s1
2024;07;64041900;205;s;s1
2024;07;64041900;206;s;s2
2024;07;64041900;208;s;s1
2024;07;64041900;212;s;s1
2024;07;64041900;222;s;s1
2024;07;64041900;225;1231,620;33791,86
2024;07;64041900;410;s;s1
2024;07;64041900;999;487,900;9533,84
2024;07;64042000;410;s;s1
2024;07;64051010;225;s;s1
2024;07;64051090;225;s;s1
2024;07;64052000;212;s;s3
2024;07;64059000;225;s;s1
2024;07;64061000;212;s;s2
2024;07;64062000;225;s;s2
2024;07;64069010;212;s;s3
2024;07;64069020;205;s;s1
2024;07;64069020;208;s;s1
2024;07;64069020;212;s;s1
2024;07;64069020;222;s;s1
2024;07;64069090;203;s;s2
2024;07;64069090;225;s;s1
2024;07;65050011;206;s;s1
2024;07;65050011;226;s;s1
2024;07;65050012;202;s;s1
2024;07;65050012;206;s;s1
2024;07;65050012;222;s;s1
2024;07;65050012;225;s;s1
2024;07;65050012;410;s;s1
2024;07;65050012;999;70,790;1035,10
2024;07;65050021;225;s;s1
2024;07;65050021;410;s;s1
2024;07;65050022;410;s;s1
2024;07;65050031;222;s;s1
2024;07;65050039;208;s;s1
2024;07;65050039;225;s;s1
2024;07;65050090;208;s;s1
2024;07;65050090;221;s;s2
2024;07;65050090;225;186,800;16661,38
2024;07;65050090;320;s;s1
2024;07;65050090;999;45,330;8563,91
2024;07;65061000;202;s;s1
2024;07;65061000;225;s;s3
2024;07;65061000;999;2065,380;34099,50
2024;07;65069900;212;s;s3
2024;07;65069900;430;s;s3
2024;07;65070000;203;s;s1
2024;07;65070000;208;s;s2
2024;07;65070000;225;s;s1
2024;07;66020000;203;s;s1
2024;07;68010000;212;73740,000;35708,45
2024;07;68010000;320;s;s3
2024;07;68010000;999;54042,990;35500,00
2024;07;68022900;208;s;s2
2024;07;68022900;212;s;s3
2024;07;68022900;320;s;s3
2024;07;68022900;999;196652,010;120569,59
2024;07;68029100;208;s;s1
2024;07;68029100;212;s;s1
2024;07;68030000;323;s;s2
2024;07;68030000;406;s;s2
2024;07;68030000;424;s;s2
2024;07;68030000;426;s;s3
2024;07;68030000;442;s;s2
2024;07;68042119;208;s;s2
2024;07;68042119;210;s;s1
2024;07;68042119;212;s;s1
2024;07;68042119;225;s;s1
2024;07;68042190;203;s;s1
2024;07;68042211;203;s;s5
2024;07;68042211;205;s;s4
2024;07;68042211;208;s;s4
2024;07;68042211;210;s;s3
2024;07;68042211;212;s;s3
2024;07;68042211;222;s;s3
2024;07;68042211;225;s;s2
2024;07;68042211;999;219801,470;1612498,71
2024;07;68042219;203;s;s3
2024;07;68042219;208;s;s1
2024;07;68042219;210;s;s2
2024;07;68042219;212;s;s1
2024;07;68042219;222;s;s1
2024;07;68042219;225;s;s1
2024;07;68042290;222;s;s3
2024;07;68042290;225;s;s2
2024;07;68042300;225;s;s1
2024;07;68043000;208;s;s1
2024;07;68051000;208;s;s2
2024;07;68051000;209;s;s1
2024;07;68051000;210;s;s1
2024;07;68051000;212;s;s1
2024;07;68051000;222;s;s2
2024;07;68051000;225;495,420;6520,97
2024;07;68051000;999;2163,810;34884,80
2024;07;68052000;225;s;s2
2024;07;68053010;208;s;s1
2024;07;68053020;221;s;s1
2024;07;68053020;225;s;s1
2024;07;68053090;208;s;s1
2024;07;68053090;210;s;s1
2024;07;68053090;225;s;s1
2024;07;68053090;999;92,260;2552,90
2024;07;68061000;208;s;s1
2024;07;68061000;221;s;s1
2024;07;68062000;203;s;s2
2024;07;68062000;210;s;s2
2024;07;68062000;225;s;s2
2024;07;68062000;999;56889,600;62649,18
2024;07;68069010;221;s;s1
2024;07;68069090;222;s;s1
2024;07;68071000;202;133535,000;114013,02
2024;07;68071000;203;s;s3
2024;07;68071000;208;s;s3
2024;07;68071000;221;249415,000;179323,95
2024;07;68071000;222;s;s2
2024;07;68071000;225;1267756,610;852453,74
2024;07;68071000;504;s;s3
2024;07;68071000;999;146019,650;274394,07
2024;07;68091100;202;s;s4
2024;07;68091100;208;s;s2
2024;07;68091100;221;1455397,800;296403,96
2024;07;68091100;225;4960351,920;926052,98
2024;07;68091100;999;1010460,880;220388,44
2024;07;68091900;225;s;s2
2024;07;68099000;225;s;s1
2024;07;68101100;221;s;s2
2024;07;68101100;225;2439765,960;313669,98
2024;07;68101100;999;72900,000;11389,20
2024;07;68101900;208;s;s3
2024;07;68101900;222;s;s2
2024;07;68101900;225;827432,590;233106,86
2024;07;68101900;999;229352,000;33306,11
2024;07;68109900;203;s;s3
2024;07;68109900;208;s;s1
2024;07;68109900;212;s;s1
2024;07;68109900;225;13599,520;7901,43
2024;07;68109900;310;s;s1
2024;07;68109900;341;s;s1
2024;07;68109900;410;s;s3
2024;07;68109900;426;s;s1
2024;07;68109900;999;42398,540;81815,95
2024;07;68118200;221;s;s2
2024;07;68118200;225;s;s3
2024;07;68138110;225;s;s1
2024;07;68149000;205;s;s1
2024;07;68159110;208;s;s1
2024;07;68159990;202;s;s2
2024;07;68159990;203;s;s1
2024;07;68159990;208;s;s1
2024;07;68159990;221;s;s2
2024;07;68159990;222;s;s1
2024;07;68159990;225;s;s1
2024;07;69021019;202;s;s2
2024;07;69021019;208;s;s1
2024;07;69022010;221;s;s3
2024;07;69022010;302;s;s2
2024;07;69022091;208;s;s1
2024;07;69022091;221;s;s1
2024;07;69022099;208;s;s1
2024;07;69022099;225;s;s1
2024;07;69029090;208;s;s2
2024;07;69039091;225;s;s1
2024;07;69049000;220;s;s1
2024;07;69072100;202;s;s2
2024;07;69072100;208;555110,840;246311,06
2024;07;69072100;211;s;s2
2024;07;69072100;212;s;s2
2024;07;69072100;225;280683,900;118053,55
2024;07;69072100;999;73330,400;36905,45
2024;07;69072200;208;5589966,480;1069159,85
2024;07;69072200;209;s;s2
2024;07;69072200;211;s;s3
2024;07;69072200;215;s;s3
2024;07;69072200;223;s;s2
2024;07;69072200;225;s;s3
2024;07;69072200;999;1070121,720;209692,22
2024;07;69072300;208;3235545,760;699397,72
2024;07;69091990;221;s;s1
2024;07;69101000;202;s;s3
2024;07;69101000;225;71041,720;178111,06
2024;07;69101000;999;18221,160;58208,36
2024;07;69109000;212;s;s1
2024;07;69109000;225;s;s1
2024;07;69109000;999;275,550;3440,19
2024;07;69111010;225;s;s1
2024;07;69120000;208;s;s2
2024;07;69120000;212;s;s1
2024;07;69120000;225;s;s1
2024;07;69120000;999;95,910;10191,52
2024;07;69131000;225;s;s2
2024;07;69139000;208;s;s1
2024;07;69139000;218;s;s1
2024;07;69139000;225;s;s2
2024;07;69149000;208;s;s1
2024;07;69149000;225;s;s1
2024;07;69149000;310;s;s1
2024;07;69149000;341;s;s1
2024;07;70031200;202;s;s2
2024;07;70031200;208;s;s1
2024;07;70031200;225;s;s1
2024;07;70031900;202;s;s3
2024;07;70031900;208;s;s2
2024;07;70031900;221;s;s3
2024;07;70031900;223;s;s3
2024;07;70031900;225;s;s2
2024;07;70032000;202;s;s1
2024;07;70032000;225;s;s1
2024;07;70033000;208;s;s1
2024;07;70033000;225;s;s1
2024;07;70051000;225;s;s1
2024;07;70052100;202;s;s2
2024;07;70052100;206;s;s3
2024;07;70052100;208;s;s2
2024;07;70052100;221;s;s4
2024;07;70052100;222;s;s2
2024;07;70052100;225;s;s2
2024;07;70052900;202;s;s4
2024;07;70052900;208;s;s2
2024;07;70052900;221;s;s4
2024;07;70052900;222;s;s3
2024;07;70052900;225;s;s4
2024;07;70060000;203;s;s2
2024;07;70060000;208;s;s1
2024;07;70060000;221;s;s1
2024;07;70060000;225;s;s1
2024;07;70060000;999;18404,020;21936,82
2024;07;70071100;202;s;s1
2024;07;70071100;203;585,910;6423,62
2024;07;70071100;205;s;s1
2024;07;70071100;206;s;s1
2024;07;70071100;208;s;s1
2024;07;70071100;210;s;s1
2024;07;70071100;211;s;s1
2024;07;70071100;212;s;s2
2024;07;70071100;213;s;s1
2024;07;70071100;216;s;s1
2024;07;70071100;220;s;s1
2024;07;70071100;221;s;s2
2024;07;70071100;222;s;s1
2024;07;70071100;225;s;s1
2024;07;70071100;438;s;s1
2024;07;70071100;999;1116,560;20503,98
2024;07;70071900;212;s;s1
2024;07;70071900;225;s;s1
2024;07;70072100;202;s;s1
2024;07;70072100;203;10265,960;67395,44
2024;07;70072100;205;s;s2
2024;07;70072100;206;s;s1
2024;07;70072100;208;1256,780;19537,75
2024;07;70072100;210;s;s1
2024;07;70072100;212;s;s2
2024;07;70072100;213;s;s2
2024;07;70072100;219;s;s1
2024;07;70072100;220;s;s1
2024;07;70072100;221;s;s2
2024;07;70072100;222;s;s2
2024;07;70072100;225;99,800;1705,96
2024;07;70072100;406;s;s3
2024;07;70072100;412;s;s1
2024;07;70072100;438;s;s2
2024;07;70072100;999;7195,440;127586,39
2024;07;70072900;202;s;s2
2024;07;70072900;221;s;s2
2024;07;70072900;225;s;s3
2024;07;70080000;225;s;s1
2024;07;70091000;202;s;s1
2024;07;70091000;203;976,720;19377,05
2024;07;70091000;205;s;s1
2024;07;70091000;206;s;s1
2024;07;70091000;208;s;s1
2024;07;70091000;210;s;s1
2024;07;70091000;211;s;s1
2024;07;70091000;212;s;s1
2024;07;70091000;213;s;s2
2024;07;70091000;216;s;s1
2024;07;70091000;219;s;s1
2024;07;70091000;220;s;s1
2024;07;70091000;221;s;s2
2024;07;70091000;222;s;s2
2024;07;70091000;225;s;s1
2024;07;70091000;226;s;s1
2024;07;70091000;438;s;s1
2024;07;70091000;999;1323,390;59365,67
2024;07;70099100;202;s;s2
2024;07;70099100;212;s;s1
2024;07;70099100;221;s;s3
2024;07;70099100;225;s;s3
2024;07;70099200;212;269,620;982,72
2024;07;70099200;225;2613,170;12281,55
2024;07;70101000;221;s;s2
2024;07;70109011;202;s;s1
2024;07;70109011;203;s;s3
2024;07;70109011;209;s;s1
2024;07;70109011;225;s;s2
2024;07;70109011;341;s;s1
2024;07;70109011;417;s;s1
2024;07;70109011;999;256682,500;97706,52
2024;07;70109021;202;s;s1
2024;07;70109021;203;301780,640;159308,67
2024;07;70109021;208;s;s2
2024;07;70109021;212;s;s1
2024;07;70109021;221;s;s5
2024;07;70109021;225;71243,000;39490,22
2024;07;70109021;417;s;s1
2024;07;70109021;999;1117286,910;800779,73
2024;07;70109022;203;s;s4
2024;07;70109022;225;s;s2
2024;07;70109090;203;s;s2
2024;07;70109090;205;s;s1
2024;07;70109090;221;s;s3
2024;07;70109090;222;s;s1
2024;07;70109090;225;73914,030;57818,61
2024;07;70109090;417;s;s1
2024;07;70109090;999;33450,240;85953,50
2024;07;70132800;319;s;s1
2024;07;70132800;410;s;s1
2024;07;70133700;208;s;s1
2024;07;70133700;225;s;s2
2024;07;70133700;410;s;s1
2024;07;70133700;999;19232,610;21374,61
2024;07;70134290;202;s;s1
2024;07;70134290;221;s;s1
2024;07;70134290;225;s;s1
2024;07;70134900;225;s;s3
2024;07;70134900;410;s;s1
2024;07;70134900;438;s;s1
2024;07;70134900;999;32831,530;26775,40
2024;07;70139900;208;s;s1
2024;07;70140000;203;s;s2
2024;07;70161000;205;s;s1
2024;07;70169000;225;s;s2
2024;07;70182000;203;s;s2
2024;07;70182000;208;s;s3
2024;07;70182000;210;s;s2
2024;07;70182000;225;s;s2
2024;07;70191290;225;s;s1
2024;07;70191900;417;s;s2
2024;07;70196400;221;s;s1
2024;07;70196600;202;s;s2
2024;07;70196600;203;s;s1
2024;07;70198000;208;s;s4
2024;07;70198000;221;s;s2
2024;07;70198000;225;s;s3
2024;07;70199000;203;s;s3
2024;07;70199000;208;736,240;97648,58
2024;07;70199000;218;s;s1
2024;07;70199000;221;s;s1
2024;07;70199000;225;s;s1
2024;07;70199000;232;s;s2
2024;07;70199000;999;480,960;53619,68
2024;07;70200090;202;s;s1
2024;07;70200090;203;s;s1
2024;07;70200090;205;s;s1
2024;07;70200090;208;s;s1
2024;07;70200090;225;65,590;3093,39
2024;07;70200090;999;200,360;1411,59
2024;07;71031000;212;s;s2
2024;07;71031000;341;s;s3
2024;07;71039900;212;s;s1
2024;07;71069100;204;s;s6
2024;07;71081210;204;s;s8
2024;07;71081210;212;s;s8
2024;07;71081210;315;s;s7
2024;07;71081210;430;10137,170;77799734,68
2024;07;71081210;999;9191,020;88200361,85
2024;07;71081290;117;s;s5
2024;07;71081290;406;s;s5
2024;07;71162090;212;s;s1
2024;07;71162090;225;s;s1
2024;07;71171900;202;s;s1
2024;07;71171900;208;s;s1
2024;07;71171900;213;s;s1
2024;07;71171900;225;s;s1
2024;07;71171900;999;102,490;3084,03
2024;07;71179000;202;s;s1
2024;07;71179000;208;13,960;1279,09
2024;07;71179000;222;s;s1
2024;07;71179000;225;s;s1
2024;07;71179000;999;47,470;2281,54
2024;07;72022900;208;s;s3
2024;07;72022900;212;s;s3
2024;07;72022900;406;s;s4
2024;07;72022900;410;s;s4
2024;07;72029990;159;s;s4
2024;07;72029990;212;s;s5
2024;07;72029990;218;s;s3
2024;07;72029990;406;s;s4
2024;07;72029990;410;s;s3
2024;07;72029990;412;s;s4
2024;07;72029990;501;s;s3
2024;07;72051000;208;s;s3
2024;07;72051000;219;s;s2
2024;07;72051000;225;s;s1
2024;07;72051000;999;30000,000;39356,03
2024;07;72083700;208;s;s3
2024;07;72083890;208;s;s2
2024;07;72083910;208;s;s4
2024;07;72085200;202;s;s3
2024;07;72091600;225;s;s4
2024;07;72091700;208;s;s2
2024;07;72092600;225;s;s1
2024;07;72101200;225;s;s3
2024;07;72103010;220;s;s2
2024;07;72104910;225;s;s5
2024;07;72106100;225;s;s3
2024;07;72111300;225;s;s1
2024;07;72111900;202;s;s1
2024;07;72119010;221;s;s1
2024;07;72119090;225;s;s1
2024;07;72121000;203;s;s3
2024;07;72121000;225;s;s3
2024;07;72123000;225;s;s3
2024;07;72126000;225;s;s1
2024;07;72131000;221;s;s4
2024;07;72131000;225;s;s3
2024;07;72132000;203;s;s3
2024;07;72139110;208;s;s3
2024;07;72139110;225;s;s3
2024;07;72139190;202;s;s2
2024;07;72139190;208;s;s6
2024;07;72139190;209;s;s6
2024;07;72139190;221;s;s4
2024;07;72139190;225;s;s2
2024;07;72139910;208;s;s2
2024;07;72142000;221;s;s5
2024;07;72142000;225;1082336,000;737956,80
2024;07;72142000;999;994979,000;759261,58
2024;07;72143000;203;s;s4
2024;07;72149100;202;s;s2
2024;07;72149100;203;s;s3
2024;07;72149100;225;s;s3
2024;07;72149910;202;s;s3
2024;07;72149910;203;s;s5
2024;07;72149910;225;s;s4
2024;07;72149910;999;1835770,000;1640390,59
2024;07;72151000;225;s;s1
2024;07;72155000;225;s;s3
2024;07;72161000;221;s;s3
2024;07;72161000;225;s;s2
2024;07;72162100;202;s;s3
2024;07;72162100;203;s;s5
2024;07;72162100;221;s;s3
2024;07;72162100;225;s;s3
2024;07;72162200;202;s;s1
2024;07;72162200;225;s;s3
2024;07;72163100;225;s;s2
2024;07;72164010;225;s;s1
2024;07;72166110;203;s;s1
2024;07;72166110;220;s;s1
2024;07;72166110;225;s;s2
2024;07;72166910;202;s;s1
2024;07;72169900;221;s;s1
2024;07;72169900;225;s;s1
2024;07;72171090;208;s;s1
2024;07;72171090;221;s;s2
2024;07;72171090;225;s;s1
2024;07;72171090;999;28881,770;24586,53
2024;07;72172010;221;s;s3
2024;07;72172010;225;s;s3
2024;07;72172090;212;s;s1
2024;07;72172090;221;s;s3
2024;07;72192200;202;s;s2
2024;07;72193200;209;s;s1
2024;07;72193300;209;s;s2
2024;07;72193300;225;s;s1
2024;07;72193400;225;s;s2
2024;07;72199090;225;s;s1
2024;07;72201290;221;s;s1
2024;07;72202090;203;s;s1
2024;07;72221100;202;s;s1
2024;07;72221910;225;s;s1
2024;07;72222000;225;s;s2
2024;07;72224090;202;s;s1
2024;07;72224090;225;s;s1
2024;07;72230000;221;s;s1
2024;07;72230000;282;s;s1
2024;07;72249000;204;s;s7
2024;07;72251900;221;s;s1
2024;07;72253000;208;s;s2
2024;07;72261100;225;s;s2
2024;07;72269100;218;s;s1
2024;07;72272000;221;s;s3
2024;07;72279000;208;s;s3
2024;07;72283000;203;s;s4
2024;07;72283000;221;s;s1
2024;07;72283000;225;s;s3
2024;07;72283000;999;270003,170;504441,35
2024;07;72292000;203;s;s5
2024;07;73041900;203;s;s3
2024;07;73041900;205;s;s3
2024;07;73041900;225;s;s3
2024;07;73041900;317;s;s6
2024;07;73042931;202;s;s5
2024;07;73042931;203;s;s5
2024;07;73042931;205;s;s3
2024;07;73042931;302;s;s3
2024;07;73042931;322;s;s7
2024;07;73042931;323;s;s3
2024;07;73042931;337;s;s3
2024;07;73042931;352;s;s4
2024;07;73042931;417;s;s4
2024;07;73042931;427;s;s5
2024;07;73042939;202;s;s5
2024;07;73042939;203;s;s2
2024;07;73042939;310;s;s3
2024;07;73042939;317;s;s7
2024;07;73042939;322;s;s5
2024;07;73042939;331;s;s6
2024;07;73042939;406;s;s4
2024;07;73042939;427;s;s6
2024;07;73043110;202;s;s1
2024;07;73043110;203;s;s3
2024;07;73043110;205;s;s1
2024;07;73043110;208;s;s4
2024;07;73043110;212;s;s1
2024;07;73043110;222;s;s3
2024;07;73043110;225;s;s2
2024;07;73043110;412;s;s1
2024;07;73043110;999;264965,830;543862,89
2024;07;73043190;203;3,600;127,51
2024;07;73043190;205;s;s1
2024;07;73043190;208;s;s1
2024;07;73043190;218;s;s1
2024;07;73043190;221;s;s1
2024;07;73043190;999;165,190;4982,01
2024;07;73043910;202;s;s1
2024;07;73043910;203;s;s1
2024;07;73043910;205;s;s1
2024;07;73043910;212;s;s1
2024;07;73043910;218;s;s4
2024;07;73043910;222;s;s1
2024;07;73043910;999;209812,440;386204,49
2024;07;73043920;203;s;s1
2024;07;73043920;212;s;s1
2024;07;73043990;212;s;s1
2024;07;73044190;212;s;s3
2024;07;73044900;221;s;s1
2024;07;73044900;412;s;s1
2024;07;73045119;203;s;s4
2024;07;73045119;205;s;s1
2024;07;73045119;208;s;s4
2024;07;73045119;310;s;s3
2024;07;73045119;412;s;s1
2024;07;73045119;999;354651,400;715636,50
2024;07;73045190;212;s;s1
2024;07;73045910;203;s;s4
2024;07;73045910;208;s;s4
2024;07;73045910;212;s;s3
2024;07;73045910;316;s;s3
2024;07;73045990;316;s;s6
2024;07;73045990;337;s;s2
2024;07;73049011;203;s;s1
2024;07;73049011;219;s;s1
2024;07;73049019;208;s;s1
2024;07;73049090;208;s;s1
2024;07;73063000;203;9613,370;28433,91
2024;07;73063000;208;s;s1
2024;07;73063000;225;s;s2
2024;07;73063000;412;s;s1
2024;07;73063000;999;7022,550;23956,08
2024;07;73064000;209;s;s1
2024;07;73064000;225;s;s1
2024;07;73065000;202;s;s2
2024;07;73065000;203;s;s1
2024;07;73065000;222;s;s1
2024;07;73065000;999;3429,800;14468,59
2024;07;73066100;202;s;s1
2024;07;73066100;203;s;s1
2024;07;73066100;225;47760,880;48724,29
2024;07;73066100;999;63,970;450,21
2024;07;73069010;206;s;s1
2024;07;73069090;203;s;s1
2024;07;73069090;225;s;s1
2024;07;73071100;102;s;s1
2024;07;73071100;202;s;s1
2024;07;73071910;208;s;s1
2024;07;73071920;202;s;s2
2024;07;73071920;221;s;s1
2024;07;73071990;208;s;s2
2024;07;73071990;209;s;s1
2024;07;73071990;221;s;s1
2024;07;73071990;225;s;s1
2024;07;73071990;999;1686,140;8171,48
2024;07;73072100;113;s;s2
2024;07;73072100;225;s;s1
2024;07;73072100;999;170,720;6681,51
2024;07;73072200;102;s;s1
2024;07;73072200;203;s;s2
2024;07;73072200;212;s;s1
2024;07;73072200;225;s;s1
2024;07;73072200;999;207,210;23692,21
2024;07;73072300;102;s;s1
2024;07;73072300;203;s;s1
2024;07;73072300;209;s;s1
2024;07;73072300;225;s;s1
2024;07;73072300;999;43,610;856,06
2024;07;73072900;102;s;s1
2024;07;73072900;202;s;s1
2024;07;73072900;203;408,250;62832,02
2024;07;73072900;208;s;s2
2024;07;73072900;209;s;s1
2024;07;73072900;212;s;s1
2024;07;73072900;218;s;s1
2024;07;73072900;221;s;s1
2024;07;73072900;225;s;s1
2024;07;73072900;315;s;s1
2024;07;73072900;412;s;s1
2024;07;73072900;438;s;s1
2024;07;73072900;999;2055,840;23150,34
2024;07;73079100;203;s;s1
2024;07;73079100;209;s;s1
2024;07;73079100;212;s;s2
2024;07;73079100;222;s;s1
2024;07;73079100;225;s;s1
2024;07;73079100;261;s;s1
2024;07;73079100;999;491,760;16347,24
2024;07;73079200;203;514,720;7593,25
2024;07;73079200;204;s;s3
2024;07;73079200;208;s;s1
2024;07;73079200;212;75,800;1785,82
2024;07;73079200;222;s;s1
2024;07;73079200;225;34,850;1576,89
2024;07;73079200;302;s;s4
2024;07;73079200;412;s;s1
2024;07;73079200;427;s;s2
2024;07;73079200;999;47128,310;401129,01
2024;07;73079300;202;s;s2
2024;07;73079300;208;s;s2
2024;07;73079900;202;1615,640;42968,69
2024;07;73079900;203;1880,470;36118,61
2024;07;73079900;206;s;s1
2024;07;73079900;208;326,180;3529,30
2024;07;73079900;212;175,880;2147,86
2024;07;73079900;221;s;s1
2024;07;73079900;222;234,230;13783,58
2024;07;73079900;225;63,550;3078,39
2024;07;73079900;261;s;s2
2024;07;73079900;315;s;s1
2024;07;73079900;436;s;s1
2024;07;73079900;999;299,160;7921,97
2024;07;73083000;208;s;s3
2024;07;73083000;225;s;s1
2024;07;73084000;113;s;s2
2024;07;73084000;208;s;s3
2024;07;73084000;225;s;s2
2024;07;73084000;999;62026,120;103426,74
2024;07;73089010;203;s;s2
2024;07;73089010;208;s;s2
2024;07;73089010;225;27536,470;45877,01
2024;07;73089010;999;3320,410;15966,62
2024;07;73089090;202;s;s3
2024;07;73089090;205;s;s1
2024;07;73089090;208;s;s1
2024;07;73089090;212;s;s1
2024;07;73089090;218;s;s1
2024;07;73089090;225;s;s2
2024;07;73089090;999;24322,880;111576,11
2024;07;73090010;225;s;s2
2024;07;73090090;206;s;s3
2024;07;73090090;208;s;s3
2024;07;73090090;218;s;s3
2024;07;73090090;333;s;s2
2024;07;73090090;412;s;s1
2024;07;73090090;999;87294,700;269189,00
2024;07;73101090;208;s;s1
2024;07;73101090;225;s;s4
2024;07;73101090;412;s;s1
2024;07;73101090;999;80620,000;199900,65
2024;07;73102190;225;s;s2
2024;07;73102910;208;s;s2
2024;07;73102990;221;s;s1
2024;07;73102990;225;s;s1
2024;07;73102990;999;340,380;1307,76
2024;07;73110000;203;s;s4
2024;07;73110000;208;6387,520;3570,00
2024;07;73110000;221;s;s1
2024;07;73110000;222;s;s2
2024;07;73110000;326;s;s3
2024;07;73110000;501;s;s3
2024;07;73110000;999;62747,300;376993,78
2024;07;73121090;203;s;s5
2024;07;73121090;210;s;s3
2024;07;73121090;212;s;s5
2024;07;73121090;221;1793,430;9059,00
2024;07;73121090;225;s;s3
2024;07;73121090;999;419117,000;1651978,06
2024;07;73129000;202;s;s1
2024;07;73129000;208;s;s4
2024;07;73129000;212;s;s1
2024;07;73141400;208;s;s1
2024;07;73141400;225;s;s1
2024;07;73142000;225;s;s2
2024;07;73143900;225;s;s1
2024;07;73145000;202;s;s3
